Date,Open,High,Low,Close,SMA7,SMA20,SMA50,EMA10,EMA20,EMA50,EMA100,RSI30,RSI21,RSI14,RSI7,"MACD(10,30,9)","Signal(10,30,9)","Histogram(10,30,9)","MACD(5,13,9)","Signal(5,13,9)","Histogram(5,13,9)","MACD(12,26,9)","Signal(12,26,9)","Histogram(12,26,9)"
2002-10-09T03:45:00.000Z,38.5,39.11249923706055,37.0625,37.38750076293945,37.84642900739397,37.48312511444092,41.21900016784668,38.25465167349509,37.39182795818419,43.40786477943626,47.10017243063237,54.24,50.29,38.34,64.17,-0.03679444640592777,-0.3323406202006868,0.295546173794759,-0.42294981087189143,-0.10846708453876576,-0.3144827263331257,-0.33171545820718507,-0.3660523899228418,0.034336931715656716
2002-10-10T03:45:00.000Z,38.5,38.5,36.63750076293945,37.42499923706055,38.05000032697405,37.45562515258789,41.45000015258789,38.174260460132345,37.3390349646313,43.624713219458364,47.05858485774856,61.52,47.66,42.95,70.98,0.20139214522489368,-0.22559406711557067,0.42698621234046436,-0.6517842917134047,-0.21713052597369353,-0.43465376573971115,-0.30119391149364105,-0.3530806942370016,0.05188678274336056
2002-10-11T03:45:00.000Z,38.474998474121094,38.9375,38.11249923706055,38.212501525878906,38.333928789411274,37.48312511444092,41.76300018310547,37.98803156299535,37.39960291791604,43.99531273096743,47.03143466254562,59.62,45.54,46.96,46.5,0.7830962546594051,-0.02385600276057548,0.8069522574199806,-0.6919856954460144,-0.3121015598681577,-0.3798841355778567,-0.21003100656517404,-0.3244707567026361,0.11443975013746205
2002-10-14T03:45:00.000Z,38.92499923706055,39,37.57500076293945,37.9375,38.30178560529436,37.43812503814697,42.06900016784668,37.69702596298519,37.39130740192404,44.36853579104476,47.05160425808057,59.4,46.37,44.68,44.31,1.1414318809905666,0.20920157398965294,0.9322303070009137,-0.5653389784133509,-0.36274904357719634,-0.20258993483615456,-0.10530182068512772,-0.2806369694991344,0.1753351488140067
2002-10-15T03:45:00.000Z,37.9375,37.9375,37.9375,37.9375,38.283928462437224,37.378750038146975,42.34250015258789,37.361202783191715,37.3302305065027,44.65261278892773,47.06097846140331,58.68,45.16,46.66,36.68,1.3935135244829198,0.44606396408830634,0.9474495603946134,-0.35652529385267684,-0.3615042936322924,0.004978999779615578,-0.022049018976431967,-0.22891937939459392,0.20687036041816195
2002-10-16T03:45:00.000Z,42.775001525878906,42.775001525878906,37.775001525878906,38.01250076293945,38.17142868041992,37.32875003814697,42.6585001373291,37.14325654517887,37.292827601121495,45.00888284571725,47.04665218545233,56.15,47.47,44.19,29.8,1.5407840665755046,0.665007984585746,0.8757760819897586,-0.29403473596639174,-0.3480103820991123,0.053975646132720545,0.14414111751388248,-0.15430728001289862,0.2984483975267811
2002-10-17T03:45:00.000Z,38.25,38.25,37.525001525878906,38.01250076293945,37.93928582327707,37.259375,42.973000106811526,37.076301087124335,37.229224972443255,45.351181527730716,47.03632246942117,59.55,50.94,44.19,25.81,1.5313249601305898,0.8382713796947148,0.6930535804358751,-0.19194367523646605,-0.31679704072658305,0.124853365490117,0.5459237434468704,-0.01426107532094481,0.5601848187678152
2002-10-18T03:45:00.000Z,38.75,39.92499923706055,38.287498474121094,38.8125,37.63035692487444,37.214999961853025,43.318000106811525,37.126064248396474,37.219298784591516,45.73986071342517,47.00119728711461,59.55,52.54,52.5,31.98,1.702603091684189,1.0111377220926097,0.6914653695915793,-0.20065579146175594,-0.29356879087361765,0.09291299941186171,0.8016404667585277,0.1489192330949497,0.652721233663578
2002-10-21T03:45:00.000Z,39.724998474121094,40.73749923706055,39.25,39.412498474121094,37.25178527832031,37.17062492370606,43.62200012207031,37.0963255715751,37.286508351493325,46.06427797026887,46.941767637864814,67.04,52.54,48.01,42.85,1.8137267866072193,1.1716555349955315,0.6420712516116878,-0.19607910590183764,-0.27407085387926167,0.07799174797742403,0.9868698561641338,0.3165093577087865,0.6703604984553473
2002-10-22T03:45:00.000Z,39.75,39.75,37.75,37.98749923706055,36.875,37.115625,43.976750183105466,37.12199351075427,37.38422184182729,46.49901222735161,46.82460395247895,70.4,57.5,44.53,51.36,2.4156283650929566,1.4204501010150166,0.9951782640779401,0.03253932865004572,-0.21274881737340018,0.2452881460234459,1.1008031970811842,0.4733681255832661,0.6274350714979182
2002-10-23T03:45:00.000Z,38.25,38.70000076293945,37.525001525878906,37.8125,36.783928462437224,37.13187503814697,44.41925018310547,37.070267695322386,37.47262928546279,47.032874463026474,46.72931478040886,66.1,67.26,45.94,45.98,3.1661670952151653,1.7695934998550462,1.396573595360119,0.035438756720914455,-0.16311130255453726,0.19855005927545172,1.10672466318249,0.6000394331031109,0.5066852300793792
2002-10-24T03:45:00.000Z,38.224998474121094,38.349998474121094,36.900001525878906,37.150001525878906,36.66250010899135,37.22000007629394,44.88475021362305,37.02794657360539,37.67285514046056,47.58403630862853,46.62353628501343,67.6,64.26,43.94,50.29,3.5070057189647628,2.1170759436769897,1.389929775287773,-0.07173484422529697,-0.1448360108886892,0.07310116666339223,1.2323699143586282,0.7265055293542144,0.5058643850044138
2002-10-25T03:45:00.000Z,36.5,37.087501525878906,36.275001525878906,36.38750076293945,36.6749997820173,37.5125,45.30775016784668,37.20013782824461,38.18020226994051,48.00427014895919,46.530495947430204,69.1,63.92,47.85,44.29,3.870439588394447,2.4677486726204814,1.4026909157739658,-0.09384667123145363,-0.13463814295724208,0.04079147172578845,1.3167658243757359,0.8445575883585187,0.4722082360172172
2002-10-28T03:45:00.000Z,36.125,36.5,35.54999923706055,35.849998474121094,36.73928560529436,37.810000038146974,45.76025016784668,37.22056731401832,38.57613553241083,48.435965467154496,46.43929799276942,63.38,62.77,53.45,44.29,4.255701908189138,2.825339319734213,1.4303625884549254,-0.1615369213668032,-0.14001789863915431,-0.021519022727648884,1.7338366354350256,1.0224133977738201,0.7114232376612055
2002-10-29T03:45:00.000Z,35.75,36.45000076293945,35.54999923706055,36.162498474121094,36.880357469831196,38.13062515258789,46.188500213623044,37.13500962056044,38.92721793531832,48.78210410620488,46.34743069067618,64.75,58.8,55.92,61.89,4.213269730230429,3.102925401833456,1.1103443283969732,-0.09728673471239802,-0.13147166585380304,0.03418493114140503,2.257224277636311,1.2693755737463184,0.9878487038899928
2002-10-30T03:45:00.000Z,36.5,37.4375,36.25,36.775001525878906,37.139286041259766,38.42312526702881,46.59725021362305,37.09909878045854,39.22105439509176,49.08868819906434,46.25738254307983,67.4,63.38,55.92,50.95,4.261868240829486,3.334713969632662,0.9271542711968239,0.09644116637367262,-0.08588909940830791,0.18233026578198053,2.507944294323238,1.5170893178617022,0.9908549764615358
2002-10-31T03:45:00.000Z,37,37.5,36.79999923706055,37.349998474121094,37.216071537562776,38.640625190734866,47.03425018310547,37.01289900219335,39.402382547940164,49.46266121086574,46.16738489917486,67.86,63.38,63.28,43.36,4.523266479357908,3.572424471577711,0.9508420077801967,0.27636005677447883,-0.013439268171750562,0.2897993249462294,2.7735177743760175,1.7683750091645654,1.0051427652114522
2002-11-01T03:45:00.000Z,37.525001525878906,38.150001525878906,36.76250076293945,36.962501525878906,37.130357469831196,38.91312522888184,47.471250228881836,37.033281001794556,39.725965089761154,49.84451766388824,46.09921883135202,68.09,72.6,75.31,46.46,4.7201340565453265,3.801966388571234,0.9181676679740924,0.366010848585681,0.06245075517973575,0.30356009340594525,3.053684767409372,2.0254369608135265,1.0282478065958456
2002-11-04T03:45:00.000Z,37.5,37.5,36.95000076293945,37.23749923706055,37.12678582327707,39.20500011444092,47.843500213623045,37.19541159002473,40.01873024664681,50.06924249130201,46.03240258665438,63.11,76.3,70.5,41.99,4.840374415650572,4.009647993987102,0.8307264216634707,0.6402871202478977,0.17801802819336815,0.46226909205452954,3.0429473390681494,2.228939036464451,0.8140083026036984
2002-11-05T03:45:00.000Z,36.88750076293945,37.32500076293945,36.599998474121094,36.837501525878906,37.03928593226841,39.712500190734865,48.22150024414063,37.3985185736566,40.720517914865155,50.30721340391525,45.94438474386674,61.22,70.15,69.95,50.83,4.61023132341095,4.129764659871872,0.48046666353907863,1.4189073625307955,0.42619589506085365,0.9927114674699419,3.0886037393176835,2.4008719770350977,0.6877317622825858
2002-11-06T03:45:00.000Z,36.837501525878906,36.837501525878906,36.837501525878906,36.837501525878906,37.080357142857146,40.37562503814697,48.62250022888183,37.564697014809944,41.61380177765143,50.56526388858286,45.84622859521711,60.28,71.89,68.07,61.71,4.271497476341722,4.158111223165841,0.11338625317588047,1.6700760124536345,0.6749719185394099,0.9951040939142246,3.27564401805261,2.5758263852386003,0.6998176328140095
2002-11-07T03:45:00.000Z,37.5,39.5,37.5,37.974998474121094,37.235713958740234,40.954999923706055,49.04625022888184,37.93020678719713,42.26248724997611,50.85780261945722,45.74630326139223,65.2,73.6,61.7,65.97,3.9078740598443815,4.108063790501549,-0.2001897306571676,1.7197876664947103,0.88393506813047,0.8358525983642403,3.418759343458852,2.744412976882651,0.6743463665762013
2002-11-08T03:45:00.000Z,37.25,37.73749923706055,37.025001525878906,37.3125,37.283928462437224,41.538750076293944,49.463750228881835,38.85198737134311,42.96606003815733,51.17122206473815,45.64068336461458,65.67,65.68,67.82,65.97,4.069055357710646,4.100262103943368,-0.031206746232722793,1.618680627542247,1.0308841800128254,0.5877964475294215,3.5088782033947226,2.8973060221850653,0.6115721812096573
2002-11-11T03:45:00.000Z,37.5,37.5,36.67499923706055,36.75,37.42678560529436,42.22062511444092,49.868000259399416,39.485717217622344,43.726435345279434,51.42038988674367,45.532451995752126,61.95,67.36,67.82,77.21,4.196011654814029,4.119412014117501,0.07659964069652858,1.3147773824598872,1.0876628205022378,0.22711456195764934,3.359012540450223,2.9896473258380967,0.36936521461212646
2002-11-12T03:45:00.000Z,36.5,37.5,36.5,36.9375,37.830357142857146,42.80812511444092,50.24675025939941,39.990586953134546,44.18106055049092,51.58772753824392,45.39096781292415,64.29,70.53,78.65,88.86,4.021089326044439,4.0997474765028885,-0.07865815045844915,1.3975574122119738,1.149641738844185,0.24791567336778875,3.129527964640438,3.017623453598565,0.11190451104187327
2002-11-13T03:45:00.000Z,37.125,37.224998474121094,36.42499923706055,36.625,38.69642857142857,43.44187507629395,50.592750244140625,40.35820764582635,44.698340425402314,51.69164015388379,45.25228529708287,64.29,71.07,82.42,79.67,4.089303152692416,4.097658611740794,-0.008355459048377867,1.3783099333935525,1.1953753777540586,0.1829345556394939,2.8771735118459603,2.989533465248044,-0.1123599534020836
2002-11-14T03:45:00.000Z,37.20000076293945,37.900001525878906,36.63750076293945,37.125,39.5125002179827,44.20812511444092,50.94975021362305,40.49762443749428,45.38897474326299,51.800791460559765,45.11634896967409,65.9,71.34,73.76,78.59,4.093545370124531,4.096835963417542,-0.003290593293010957,2.1754873821697913,1.3913977786372052,0.7840896035325862,2.9767286480181525,2.9869725018020654,-0.010243853783912904
2002-11-15T03:45:00.000Z,37.95000076293945,38.162498474121094,37.5,37.92499923706055,40.24642889840262,44.97062511444092,51.25675018310547,40.91623803741542,46.05431048199985,51.82723095128766,44.98310445072885,63.47,64.51,75.77,74.68,4.2276600279088115,4.123000776315796,0.10465925159301559,3.044088946354158,1.7219360121805958,1.3221529341735623,3.055705137634334,3.0007190289685193,0.05498610866581455
